EVENT_ID,PLAYER_ID,EARNINGS,ORIG_EARNINGS,CURRENCY,PLACEMENT
30590,74361,10330,3,3.00000000,EUR,2
30540,74144,422,40,40.00000000,USD,0
30539,74144,2289,40,40.00000000,USD,0
30538,74144,910,45,45.00000000,USD,0
30537,74144,4388,65,65.00000000,USD,0
30536,74144,317,90,90.00000000,USD,0
30535,74144,1098,100,100.00000000,USD,0
30534,74144,5118,105,105.00000000,USD,0
30533,74144,4501,115,115.00000000,USD,0
30525,74144,4388,200,200.00000000,USD,1
30526,74144,317,75,75.00000000,USD,2
30528,74144,5118,37,37.00000000,USD,4
30527,74144,4501,37,37.00000000,USD,3
30531,74144,10994,12,12.50000000,USD,7
30532,74144,2289,12,12.50000000,USD,8
30530,74144,1098,12,12.50000000,USD,6
30529,74144,295,12,12.50000000,USD,5
30541,74149,7958,50,50.00000000,USD,1
30567,74229,10181,40,40.00000000,USD,3
30566,74229,9826,40,40.00000000,USD,2
30565,74229,14477,40,40.00000000,USD,1
30570,74229,12081,10,10.00000000,USD,6
30542,74164,214,60,60.00000000,USD,1
30543,74164,72,20,20.00000000,USD,2
30545,74164,1301,5,5.00000000,USD,4
30544,74164,4521,5,5.00000000,USD,3
30569,74229,13466,10,10.00000000,USD,5
30568,74229,14452,10,10.00000000,USD,4
30546,74170,11821,15,15.00000000,USD,1
30547,74170,5432,10,10.00000000,USD,2
30548,74175,5847,36,150.00000000,PLN,1
30549,74175,6235,24,100.00000000,PLN,2
30550,74175,362,12,50.00000000,PLN,3
30591,74385,462,50,50.00000000,USD,1
30551,74204,106,100,100.00000000,USD,1
30552,74204,2,50,50.00000000,USD,2
30554,74204,35,25,25.00000000,USD,4
30553,74204,1660,25,25.00000000,USD,3
30571,74158,5109,79,100.00000000,AUD,1
30555,74211,5933,35,35.00000000,USD,1
30556,74211,2309,15,15.00000000,USD,2
30572,74158,4750,39,50.00000000,AUD,2
30574,74158,4115,20,25.00000000,AUD,4
30557,74223,41,15,15.00000000,USD,1
30558,74223,1100,10,10.00000000,USD,2
30607,74437,6937,117,100.00000000,EUR,1
30592,74339,13172,8,7.00000000,EUR,1
30573,74158,3501,20,25.00000000,AUD,3
30593,74339,9826,4,3.00000000,EUR,2
30575,74230,35,75,75.00000000,USD,1
30576,74230,6347,25,25.00000000,USD,2
30577,74245,214,60,60.00000000,USD,1
30578,74245,72,40,40.00000000,USD,2
30594,74373,11793,8,7.00000000,EUR,1
30579,74246,4452,15,15.00000000,USD,1
30580,74246,955,10,10.00000000,USD,2
30595,74373,12776,3,3.00000000,EUR,2
30581,74257,184,75,75.00000000,USD,1
30582,74257,5635,25,25.00000000,USD,2
30583,74286,1301,15,15.00000000,USD,1
30584,74286,10181,10,10.00000000,USD,2
30596,74386,10551,8,7.00000000,EUR,1
30585,74317,23,75,75.00000000,USD,1
30586,74317,10181,25,25.00000000,USD,2
30597,74386,12776,3,3.00000000,EUR,2
30598,74387,10550,11,10.00000000,EUR,1
30600,74415,1793,35,35.00000000,USD,1
30601,74415,2289,15,15.00000000,USD,2
30631,74444,4501,55,55.00000000,USD,0
30630,74444,121,65,65.00000000,USD,0
30602,74423,5109,25,25.00000000,USD,1
30603,74423,12125,15,15.00000000,USD,2
30604,74423,4455,10,10.00000000,USD,3
30648,74474,258,5,5.00000000,USD,3
30636,74449,2966,50,50.00000000,USD,1
30645,73672,5118,117,100.00000000,EUR,4
30637,74454,2289,50,50.00000000,USD,1
30629,74444,123,70,70.00000000,USD,0
30628,74444,575,80,80.00000000,USD,0
30627,74444,26,100,100.00000000,USD,0
30626,74444,72,110,110.00000000,USD,0
30618,74444,5087,200,200.00000000,USD,1
30619,74444,4452,75,75.00000000,USD,2
30621,74444,5414,37,37.00000000,USD,4
30620,74444,72,37,37.00000000,USD,3
30625,74444,5878,12,12.50000000,USD,8
30635,74444,2170,20,20.00000000,USD,0
30634,74444,5087,20,20.00000000,USD,0
30633,74444,4452,35,35.00000000,USD,0
30632,74444,111,45,45.00000000,USD,0
30624,74444,362,12,12.50000000,USD,7
30623,74444,121,12,12.50000000,USD,6
30622,74444,8913,12,12.50000000,USD,5
30640,74484,9846,15,15.00000000,USD,1
30641,74484,4830,10,10.00000000,USD,2
30638,74461,63,75,75.00000000,USD,1
30639,74461,1660,25,25.00000000,USD,2
30642,73672,5087,587,500.00000000,EUR,1
30643,73672,4564,294,250.00000000,EUR,2
30644,73672,4521,176,150.00000000,EUR,3
30649,74474,24,5,5.00000000,USD,4
30647,74474,5878,20,20.00000000,USD,2
30646,74474,72,60,60.00000000,USD,1
30652,74205,5847,25,25.00000000,USD,3
30653,74205,177,25,25.00000000,USD,4
30651,74205,63,50,50.00000000,USD,2
30650,74205,48,100,100.00000000,USD,1
30655,74503,1098,10,10.00000000,USD,2
30654,74503,962,15,15.00000000,USD,1
30657,74498,24,59,50.00000000,EUR,2
30656,74498,4521,177,150.00000000,EUR,1
30658,74518,24,25,25.00000000,USD,1
30659,74531,63,90,90.00000000,USD,1
30764,74873,1098,15,15.00000000,USD,1
30725,74722,962,212,180.00000000,EUR,1
30660,74531,48,40,40.00000000,USD,2
30662,74531,1517,25,25.00000000,USD,4
30661,74531,1658,25,25.00000000,USD,3
30726,74722,4398,130,110.00000000,EUR,2
30727,74722,5315,82,70.00000000,EUR,3
30663,74537,106,75,75.00000000,USD,1
30664,74537,72,25,25.00000000,USD,2
30765,74873,962,10,10.00000000,USD,2
30665,74548,4452,15,15.00000000,USD,1
30666,74548,1098,10,10.00000000,USD,2
30728,74713,4521,118,100.00000000,EUR,1
30700,74194,233,4000,4000.00000000,USD,1
30701,74194,1659,2000,2000.00000000,USD,2
30703,74194,125,1000,1000.00000000,USD,4
30702,74194,76,1000,1000.00000000,USD,3
30669,74554,10181,40,40.00000000,USD,3
30668,74554,8106,40,40.00000000,USD,2
30667,74554,2966,40,40.00000000,USD,1
30672,74554,5751,10,10.00000000,USD,6
30671,74554,8580,10,10.00000000,USD,5
30670,74554,9849,10,10.00000000,USD,4
30707,74194,48,500,500.00000000,USD,8
30673,74519,2220,25,25.00000000,USD,1
30706,74194,68,500,500.00000000,USD,7
30705,74194,44,500,500.00000000,USD,6
30704,74194,186,500,500.00000000,USD,5
30708,74625,1098,75,75.00000000,USD,1
30709,74625,13017,25,25.00000000,USD,2
30710,71257,5847,42,150.00000000,PLN,1
30674,74576,1658,886,1000000.00000000,KRW,1
30675,74576,1793,443,500000.00000000,KRW,2
30677,74576,1709,89,100000.00000000,KRW,4
30676,74576,29,89,100000.00000000,KRW,3
30685,74576,16,44,50000.00000000,KRW,12
30684,74576,11714,44,50000.00000000,KRW,11
30683,74576,5030,44,50000.00000000,KRW,10
30682,74576,6347,44,50000.00000000,KRW,9
30689,74576,1756,44,50000.00000000,KRW,16
30680,74576,458,44,50000.00000000,KRW,7
30679,74576,2568,44,50000.00000000,KRW,6
30678,74576,2,44,50000.00000000,KRW,5
30681,74576,14095,44,50000.00000000,KRW,8
30688,74576,15156,44,50000.00000000,KRW,15
30687,74576,5202,44,50000.00000000,KRW,14
30686,74576,15155,44,50000.00000000,KRW,13
30711,71257,6937,28,100.00000000,PLN,2
30712,71257,362,14,50.00000000,PLN,3
30690,74589,35,270,300000.00000000,KRW,1
30691,74589,186,225,250000.00000000,KRW,2
30692,74590,48,350,400000.00000000,KRW,1
30693,74590,1658,131,150000.00000000,KRW,2
30752,74805,10953,60,60.00000000,USD,1
30741,72324,4495,1603,2000.00000000,CAD,1
30694,74591,8106,75,75.00000000,USD,1
30695,74591,9089,25,25.00000000,USD,2
30713,74659,1098,75,75.00000000,USD,1
30714,74659,12125,25,25.00000000,USD,2
30696,74605,72,35,35.00000000,USD,1
30697,74605,4452,15,15.00000000,USD,2
30698,74620,1098,15,15.00000000,USD,1
30699,74620,8356,10,10.00000000,USD,2
30729,74754,5030,176,200000.00000000,KRW,1
30730,74754,15188,88,100000.00000000,KRW,2
30732,74754,14095,44,50000.00000000,KRW,4
30731,74754,15155,44,50000.00000000,KRW,3
30715,70135,111,3069,25000.00000000,SEK,1
30716,70135,4723,1841,15000.00000000,SEK,2
30718,70135,962,614,5000.00000000,SEK,4
30717,70135,75,614,5000.00000000,SEK,3
30719,74673,12125,25,25.00000000,USD,1
30720,74673,5109,15,15.00000000,USD,2
30721,74673,5143,10,10.00000000,USD,3
30742,72324,23,654,816.00000000,CAD,2
30743,72324,251,401,500.00000000,CAD,3
30722,74723,4398,212,180.00000000,EUR,1
30723,74723,962,130,110.00000000,EUR,2
30724,74723,5315,82,70.00000000,EUR,3
30744,72324,4388,240,300.00000000,CAD,4
30746,72324,910,154,192.00000000,CAD,6
30745,72324,5118,154,192.00000000,CAD,5
30733,74755,10562,177,200000.00000000,KRW,1
30734,74755,13481,88,100000.00000000,KRW,2
30736,74755,15198,44,50000.00000000,KRW,4
30735,74755,15199,44,50000.00000000,KRW,3
30753,74805,72,20,20.00000000,USD,2
30747,74790,6347,50,50.00000000,USD,1
30755,74805,1058,5,5.00000000,USD,4
30737,74748,41,60,60.00000000,USD,1
30738,74748,24,20,20.00000000,USD,2
30740,74748,72,10,10.00000000,USD,4
30739,74748,4452,10,10.00000000,USD,3
30754,74805,8913,5,5.00000000,USD,3
30748,74785,1098,50,50.00000000,USD,1
30760,74206,48,100,100.00000000,USD,1
30749,74820,2453,465,350.00000000,GBP,1
30750,74820,11999,133,100.00000000,GBP,2
30751,74820,7383,66,50.00000000,GBP,3
30761,74206,1793,50,50.00000000,USD,2
30756,74814,955,15,15.00000000,USD,1
30757,74814,1100,10,10.00000000,USD,2
30763,74206,177,25,25.00000000,USD,4
30762,74206,44,25,25.00000000,USD,3
30758,74850,7956,35,35.00000000,USD,1
30759,74850,15204,15,15.00000000,USD,2
30773,74882,72,25,25.00000000,USD,2
30766,74878,1098,50,50.00000000,USD,1
30767,74878,4231,10,10.00000000,USD,2
30768,74532,309,90,90.00000000,USD,1
30769,74532,63,40,40.00000000,USD,2
30771,74532,44,25,25.00000000,USD,4
30770,74532,177,25,25.00000000,USD,3
30772,74882,1793,75,75.00000000,USD,1
30774,74891,4452,35,35.00000000,USD,1
30775,74891,274,15,15.00000000,USD,2
30777,74906,4830,10,10.00000000,USD,2
30776,74906,11821,15,15.00000000,USD,1
30779,74913,8106,25,25.00000000,USD,2
30778,74913,7956,75,75.00000000,USD,1
30781,74950,9087,10,10.00000000,USD,2
30780,74950,7958,15,15.00000000,USD,1
30785,74927,9846,10,10.00000000,USD,4
30784,74927,5437,10,10.00000000,USD,3
30783,74927,72,40,40.00000000,USD,2
30782,74927,1793,100,100.00000000,USD,1
30869,75242,23,75,75.00000000,USD,1
30789,74927,1301,10,10.00000000,USD,8
30788,74927,9087,10,10.00000000,USD,7
30786,74927,13017,10,10.00000000,USD,5
30787,74927,4723,10,10.00000000,USD,6
30827,75131,978,13,1500.00000000,JPY,1
30828,75131,1276,7,750.00000000,JPY,2
30790,74966,4495,150,150.00000000,USD,1
30791,74966,1301,50,50.00000000,USD,2
30870,75242,10181,25,25.00000000,USD,2
30792,74979,4120,391,500.00000000,AUD,1
30793,74979,1467,195,250.00000000,AUD,2
30794,74979,8038,117,150.00000000,AUD,3
30795,74979,4115,78,100.00000000,AUD,4
30829,75130,5143,13,1500.00000000,JPY,1
30830,75130,978,7,750.00000000,JPY,2
30853,75188,8106,40,40.00000000,USD,3
30798,74999,9233,40,40.00000000,USD,3
30797,74999,4452,40,40.00000000,USD,2
30796,74999,575,40,40.00000000,USD,1
30801,74999,5590,10,10.00000000,USD,6
30800,74999,2289,10,10.00000000,USD,5
30799,74999,4501,10,10.00000000,USD,4
30831,75129,978,13,1500.00000000,JPY,1
30832,75129,1276,7,750.00000000,JPY,2
30802,75000,1301,35,35.00000000,USD,1
30803,75000,5143,15,15.00000000,USD,2
30852,75188,10181,40,40.00000000,USD,2
30804,75016,5109,25,25.00000000,USD,1
30805,75016,5092,15,15.00000000,USD,2
30806,75016,12125,10,10.00000000,USD,3
30851,75188,11948,40,40.00000000,USD,1
30807,75029,4521,118,100.00000000,EUR,1
30833,75128,5143,14,1500.00000000,JPY,1
30834,75128,11186,7,750.00000000,JPY,2
30856,75188,9846,10,10.00000000,USD,6
30855,75188,12125,10,10.00000000,USD,5
30835,75127,1276,14,1500.00000000,JPY,1
30836,75127,978,7,750.00000000,JPY,2
30808,74736,72,1000,1000.00000000,USD,1
30809,74736,41,500,500.00000000,USD,2
30811,74736,955,250,250.00000000,USD,4
30810,74736,274,250,250.00000000,USD,3
30815,74736,131,125,125.00000000,USD,8
30814,74736,9975,125,125.00000000,USD,7
30813,74736,1058,125,125.00000000,USD,6
30812,74736,10953,125,125.00000000,USD,5
30854,75188,9826,10,10.00000000,USD,4
30816,74515,24,272,272.50000000,USD,1
30817,74515,1098,136,136.25000000,USD,2
30818,74515,106,88,88.56000000,USD,3
30819,74515,317,47,47.69000000,USD,4
30820,75136,23,35,35.00000000,USD,1
30821,75136,31,15,15.00000000,USD,2
30893,75147,5143,38,50.00000000,AUD,2
30824,75152,462,50,50.00000000,USD,1
30857,74155,3530,250,2000.00000000,NOK,1
30839,75126,5143,14,1500.00000000,JPY,1
30825,75132,5143,13,1500.00000000,JPY,1
30826,75132,15221,7,750.00000000,JPY,2
30840,75126,1276,7,750.00000000,JPY,2
30858,74155,5074,63,500.00000000,NOK,2
30841,75125,978,14,1500.00000000,JPY,1
30842,75125,1276,7,750.00000000,JPY,2
30872,75234,111,14000,14000.00000000,USD,2
30843,75124,1276,14,1500.00000000,JPY,1
30844,75124,978,7,750.00000000,JPY,2
30871,75234,26,14000,14000.00000000,USD,1
30859,75193,1660,75,75.00000000,USD,1
30845,75177,4452,15,15.00000000,USD,1
30846,75177,4830,10,10.00000000,USD,2
30860,75193,72,25,25.00000000,USD,2
30847,74201,1660,250,250.00000000,USD,1
30848,74201,35,150,150.00000000,USD,2
30850,74201,1793,50,50.00000000,USD,4
30849,74201,106,50,50.00000000,USD,3
30889,75260,1793,75,75.00000000,USD,1
30861,75199,4452,35,35.00000000,USD,1
30862,75199,962,15,15.00000000,USD,2
30890,75260,23,25,25.00000000,USD,2
30873,75252,962,15,15.00000000,USD,1
30863,75204,4830,15,15.00000000,USD,1
30864,75204,1100,10,10.00000000,USD,2
30874,75252,11682,10,10.00000000,USD,2
30865,75210,7956,75,75.00000000,USD,1
30866,75210,10699,25,25.00000000,USD,2
30867,75227,8580,15,15.00000000,USD,1
30868,75227,1058,10,10.00000000,USD,2
30895,75147,4115,19,25.00000000,AUD,4
30891,75266,317,50,50.00000000,USD,1
30875,75215,186,200,200.00000000,USD,1
30876,75215,1658,100,100.00000000,USD,2
30878,75215,1793,50,50.00000000,USD,4
30877,75215,35,50,50.00000000,USD,3
30882,75215,1517,25,25.00000000,USD,8
30881,75215,24,25,25.00000000,USD,7
30880,75215,106,25,25.00000000,USD,6
30879,75215,68,25,25.00000000,USD,5
30894,75147,882,19,25.00000000,AUD,3
30898,75287,75,116,100.00000000,EUR,1
30892,75147,5109,77,100.00000000,AUD,1
30896,75267,6347,35,35.00000000,USD,1
30897,75267,10181,15,15.00000000,USD,2
30902,75294,10181,10,10.00000000,USD,4
30901,75294,6937,10,10.00000000,USD,3
30899,75294,72,60,60.00000000,USD,1
30900,75294,213,20,20.00000000,USD,2
30949,75464,1793,35,35.00000000,USD,1
30950,75464,31,15,15.00000000,USD,2
31028,75324,1301,25,25.00000000,USD,7
30917,75141,12125,50,50.00000000,USD,1
30918,75299,1793,50,50.00000000,USD,1
30979,75493,978,13,1500.00000000,JPY,1
30980,75493,1276,7,750.00000000,JPY,2
30919,75305,5109,15,15.00000000,USD,1
30920,75305,14491,10,10.00000000,USD,2
31000,75582,213,35,35.00000000,USD,1
30951,73139,11948,33,28.00000000,EUR,1
30952,73139,11084,25,21.00000000,EUR,2
30953,73139,6885,16,14.00000000,EUR,3
30954,73139,8567,8,7.00000000,EUR,4
30958,73139,12370,6,5.00000000,EUR,8
30955,73139,11844,6,5.00000000,EUR,5
30981,75498,5414,116,100.00000000,EUR,1
31001,75582,409,15,15.00000000,USD,2
30982,75505,1793,50,50.00000000,USD,1
30956,73139,12183,6,5.00000000,EUR,6
30957,73139,9904,6,5.00000000,EUR,7
30929,75318,11648,15,15.00000000,USD,1
30930,75318,4452,10,10.00000000,USD,2
30931,75327,26,25,25.00000000,USD,1
30932,75343,962,15,15.00000000,USD,1
30933,75343,990,10,10.00000000,USD,2
30936,75355,9238,40,40.00000000,USD,3
30935,75355,5143,40,40.00000000,USD,2
30934,75355,251,40,40.00000000,USD,1
30939,75355,10181,10,10.00000000,USD,6
30938,75355,8356,10,10.00000000,USD,5
30937,75355,4723,10,10.00000000,USD,4
30940,75328,1301,25,25.00000000,USD,1
30941,75376,72,35,35.00000000,USD,1
30942,75376,31,15,15.00000000,USD,2
30943,75387,4452,15,15.00000000,USD,1
30944,75387,152,10,10.00000000,USD,2
30945,75392,10,205,205.00000000,USD,1
30946,75329,35,25,25.00000000,USD,1
30983,75511,31,35,35.00000000,USD,1
30984,75511,2220,15,15.00000000,USD,2
30947,75433,9087,15,15.00000000,USD,1
30948,75433,7958,10,10.00000000,USD,2
30985,75523,2517,15,15.00000000,USD,1
30986,75523,12125,10,10.00000000,USD,2
31002,75587,4830,15,15.00000000,USD,1
31003,75587,1100,10,10.00000000,USD,2
30987,75547,1098,15,15.00000000,USD,1
30988,75547,4452,10,10.00000000,USD,2
30959,75233,1662,280000,280000.00000000,USD,1
30960,75233,125,140000,140000.00000000,USD,2
30962,75233,63,42000,42000.00000000,USD,4
30961,75233,184,42000,42000.00000000,USD,3
30966,75233,48,21000,21000.00000000,USD,8
30965,75233,233,21000,21000.00000000,USD,7
30964,75233,44,21000,21000.00000000,USD,6
30963,75233,5847,21000,21000.00000000,USD,5
30974,75233,422,14000,14000.00000000,USD,16
30971,75233,111,14000,14000.00000000,USD,13
30972,75233,26,14000,14000.00000000,USD,14
30973,75233,4105,14000,14000.00000000,USD,15
30970,75233,485,14000,14000.00000000,USD,12
30969,75233,76,14000,14000.00000000,USD,11
30968,75233,4495,14000,14000.00000000,USD,10
30967,75233,309,14000,14000.00000000,USD,9
30976,75330,31,25,25.00000000,USD,1
30977,75487,1058,75,75.00000000,USD,1
30978,75487,24,25,25.00000000,USD,2
31014,75280,5139,2916,2500.00000000,EUR,1
31015,75280,8281,1458,1250.00000000,EUR,2
31004,75594,5635,75,75.00000000,USD,1
31005,75594,8106,25,25.00000000,USD,2
30993,75567,4388,40,40.00000000,USD,3
30992,75567,9087,40,40.00000000,USD,2
30991,75567,910,40,40.00000000,USD,1
30994,75567,13017,20,20.00000000,USD,4
30995,75567,12125,10,10.00000000,USD,5
31016,75280,4680,700,600.00000000,EUR,3
31017,75280,6176,350,300.00000000,EUR,4
31006,75612,8106,15,15.00000000,USD,1
30996,74530,48,90,90.00000000,USD,1
30997,74530,31,40,40.00000000,USD,2
30999,74530,1665,25,25.00000000,USD,4
30998,74530,195,25,25.00000000,USD,3
31007,75612,4830,10,10.00000000,USD,2
31008,75618,184,75,75.00000000,USD,1
31009,75618,5118,25,25.00000000,USD,2
31018,75697,184,35,35.00000000,USD,1
31019,75697,5635,15,15.00000000,USD,2
31020,75702,978,13,1500.00000000,JPY,1
31021,75702,14106,7,750.00000000,JPY,2
31022,75324,44,400,400.00000000,USD,1
31023,75324,24,200,200.00000000,USD,2
31024,75324,186,100,100.00000000,USD,3
31025,75324,6347,50,50.00000000,USD,4
31029,75324,4723,25,25.00000000,USD,8
31026,75324,106,25,25.00000000,USD,5
31027,75324,26,25,25.00000000,USD,6
31030,75630,5409,642,550.00000000,EUR,1
31031,75630,9899,408,350.00000000,EUR,2
31032,75630,5083,175,150.00000000,EUR,3
31033,75707,5414,117,100.00000000,EUR,1
31034,74303,1658,10000,10000.00000000,USD,1
31035,74303,1793,4000,4000.00000000,USD,2
31037,74303,309,2000,2000.00000000,USD,4
31036,74303,111,2000,2000.00000000,USD,3
31041,74303,23,500,500.00000000,USD,8
31040,74303,106,500,500.00000000,USD,7
31039,74303,1660,500,500.00000000,USD,6
31038,74303,5847,500,500.00000000,USD,5
31082,75879,4388,25,25.00000000,USD,2
31042,75720,184,35,35.00000000,USD,1
31043,75720,31,15,15.00000000,USD,2
31044,75725,35,35,35.00000000,USD,1
31045,75725,10181,15,15.00000000,USD,2
31083,75890,1098,35,35.00000000,USD,1
31046,75731,12125,15,15.00000000,USD,1
31047,75731,5109,10,10.00000000,USD,2
31084,75890,8580,15,15.00000000,USD,2
31048,75743,4098,50,50.00000000,USD,1
31049,74163,72,200,200.00000000,USD,1
31050,74163,5878,100,100.00000000,USD,2
31052,74163,13719,30,30.00000000,USD,4
31051,74163,1301,30,30.00000000,USD,3
31053,75754,4452,15,15.00000000,USD,1
31054,75754,131,10,10.00000000,USD,2
31055,75781,1658,100,100.00000000,USD,1
31056,75781,63,50,50.00000000,USD,2
31058,75781,1793,25,25.00000000,USD,4
31057,75781,309,25,25.00000000,USD,3
31059,75555,463,15,15.00000000,USD,1
31060,75555,10181,5,5.00000000,USD,2
31061,75792,4723,25,25.00000000,USD,1
31062,75813,9025,15,15.00000000,USD,1
31063,75808,4521,177,150.00000000,EUR,1
31064,75808,24,59,50.00000000,EUR,2
31085,75896,48,2000,2000.00000000,USD,1
31086,75896,26,2000,2000.00000000,USD,2
31087,75896,1658,2000,2000.00000000,USD,3
31067,75793,4452,25,25.00000000,USD,1
31088,75896,4495,1000,1000.00000000,USD,4
31090,75896,125,1000,1000.00000000,USD,6
31089,75896,1662,1000,1000.00000000,USD,5
31092,75896,177,500,500.00000000,USD,8
31068,75831,1658,225,225.00000000,USD,1
31069,75831,309,125,125.00000000,USD,2
31071,75831,177,50,50.00000000,USD,4
31070,75831,31,50,50.00000000,USD,3
31091,75896,4734,500,500.00000000,USD,7
31072,75836,4723,35,35.00000000,USD,1
31073,75836,4830,15,15.00000000,USD,2
31074,75794,111,25,25.00000000,USD,1
31117,69590,184,3750,3750.00000000,USD,1
31118,69590,161,2400,2400.00000000,USD,2
31093,75897,26,75,75.00000000,USD,1
31094,75897,1660,25,25.00000000,USD,2
31075,75854,26,50,50.00000000,USD,1
31076,75854,72,30,30.00000000,USD,2
31078,75854,28,10,10.00000000,USD,4
31077,75854,23,10,10.00000000,USD,3
31079,75874,8580,15,15.00000000,USD,1
31080,75874,7999,10,10.00000000,USD,2
31119,69590,160,1500,1500.00000000,USD,3
31120,69590,4495,1300,1300.00000000,USD,4
31081,75879,8580,75,75.00000000,USD,1
31121,69590,10115,1100,1100.00000000,USD,5
31096,75818,8106,25,25.00000000,USD,2
31095,75818,11869,25,25.00000000,USD,1
31123,69590,5945,1050,1050.00000000,USD,7
31097,75795,9238,25,25.00000000,USD,1
31122,69590,68,1050,1050.00000000,USD,6
31098,75917,23,50,50.00000000,USD,1
31124,69590,145,750,750.00000000,USD,8
31125,69590,3608,700,700.00000000,USD,9
31099,75923,1301,75,75.00000000,USD,1
31100,75923,10181,25,25.00000000,USD,2
31126,69590,23,600,600.00000000,USD,10
31127,69590,7956,600,600.00000000,USD,11
31129,69590,10699,550,550.00000000,USD,13
31128,69590,276,550,550.00000000,USD,12
31131,69590,4734,500,500.00000000,USD,15
31130,69590,8106,450,450.00000000,USD,14
31132,69590,5499,150,150.00000000,USD,16
31170,75959,31,35,35.00000000,USD,1
31171,75959,10181,15,15.00000000,USD,2
31165,75947,121,30,30.00000000,USD,0
31164,75947,575,45,45.00000000,USD,0
31163,75947,4501,45,45.00000000,USD,0
31162,75947,5878,50,50.00000000,USD,0
31161,75947,214,70,70.00000000,USD,0
